rho,s,lambda,mu,Wq,W,Lq,Ls,P?
0.8932,6,9.8344,1.8351,0.6238,1.1688,6.135,11.4941,0.106814
0.8388,4,5.6989,1.6985,0.6246,1.2134,3.5594,6.9148,0.161163
0.9014,1,13.1967,14.6398,0.6247,0.693,8.2434,9.1448,0.098573
0.8622,3,7.6355,2.9519,0.6249,0.9637,4.7714,7.358,0.137796
0.7788,2,3.9196,2.5165,0.6251,1.0225,2.4503,4.0079,0.221214
0.8941,5,10.2395,2.2904,0.6259,1.0625,6.4086,10.8791,0.105889
0.7294,1,3.1397,4.3046,0.6261,0.8585,1.9659,2.6953,0.270615
0.7722,9,2.2058,0.3174,0.6263,3.7771,1.3816,8.3314,0.227796
0.8851,6,8.7945,1.6561,0.6266,1.2305,5.511,10.8214,0.114921
0.8134,3,4.768,1.954,0.6266,1.1384,2.9876,5.4278,0.186617
0.7504,4,2.5782,0.8589,0.6267,1.791,1.6158,4.6174,0.249599
0.7289,6,1.8023,0.4121,0.6269,3.0534,1.1298,5.5032,0.271102
0.7373,9,1.5523,0.2339,0.6274,4.9019,0.9738,7.6093,0.262732
0.901,3,11.9795,4.4321,0.6276,0.8532,7.5181,10.221,0.099035
0.6982,3,1.9112,0.9124,0.6276,1.7235,1.1994,3.294,0.301806
0.8738,3,8.6219,3.289,0.6277,0.9317,5.4117,8.0332,0.126178
0.7332,5,2.0363,0.5554,0.6282,2.4286,1.2793,4.9453,0.266793
0.9003,9,9.977,1.2313,0.6287,1.4408,6.2721,14.375,0.099685
0.8566,4,6.7975,1.9839,0.6287,1.1328,4.2739,7.7002,0.143412
0.922,5,15.3881,3.3379,0.6291,0.9287,9.6811,14.2913,0.077973
0.8549,6,6.0929,1.1878,0.6292,1.4711,3.8338,8.9632,0.145091
0.9337,5,18.8962,4.0476,0.6294,0.8764,11.8927,16.5612,0.0663
0.8604,10,5.6173,0.6529,0.6301,2.1618,3.5392,12.1433,0.139587
0.8404,6,5.1883,1.0289,0.6302,1.6021,3.2695,8.312,0.159585
0.9173,2,15.5363,8.4681,0.6304,0.7485,9.7937,11.6283,0.082657
0.5974,2,1.1145,0.9329,0.6308,1.7028,0.703,1.8977,0.402642
0.9184,2,15.7731,8.5871,0.6309,0.7473,9.9511,11.788,0.081582
0.906,7,11.3506,1.7897,0.6316,1.1904,7.1692,13.5113,0.093987
0.8344,1,6.6539,7.9749,0.6316,0.757,4.2027,5.037,0.165645
0.8618,3,7.5134,2.906,0.6325,0.9766,4.752,7.3375,0.138181
0.9181,7,13.7079,2.133,0.6327,1.1015,8.6733,15.0999,0.081913
0.694,1,2.4866,3.5831,0.6329,0.912,1.5738,2.2678,0.306014
0.8823,3,9.4118,3.5558,0.6334,0.9146,5.9611,8.6079,0.117715
0.8066,4,4.1352,1.2817,0.6335,1.4137,2.6195,5.8457,0.193439
0.9141,2,14.7178,8.0509,0.6343,0.7585,9.336,11.1641,0.085949
0.9066,9,10.8865,1.3342,0.6343,1.3838,6.905,15.0643,0.093407
0.8131,5,4.1174,1.0128,0.6344,1.6218,2.6122,6.6776,0.186926
0.84,7,4.9029,0.8338,0.6345,1.8338,3.1109,8.9908,0.160023
0.6832,4,1.4898,0.5451,0.6353,2.4698,0.9465,3.6795,0.316765
0.9053,10,10.4145,1.1504,0.6355,1.5047,6.6185,15.6712,0.094733
0.9263,8,15.4155,2.0803,0.6356,1.1163,9.798,17.208,0.073743
0.9007,9,9.9334,1.2253,0.6356,1.4517,6.3132,14.42,0.09925
0.8807,3,9.209,3.4854,0.6356,0.9225,5.8533,8.4954,0.119282
0.905,2,12.9654,7.163,0.636,0.7756,8.2464,10.0565,0.094969
0.8639,2,8.0664,4.6688,0.6363,0.8505,5.1327,6.8605,0.136136
0.9236,8,14.6901,1.9881,0.6364,1.1394,9.3493,16.7384,0.076359
0.9119,1,14.8159,16.2481,0.6367,0.6982,9.4328,10.3447,0.088147
0.9279,4,17.1313,4.6158,0.6385,0.8552,10.9388,14.6502,0.072143
0.8999,5,10.854,2.4123,0.6386,1.0532,6.9319,11.4314,0.100106
0.931,1,19.6648,21.1222,0.6388,0.6861,12.5619,13.4929,0.068999
0.8319,1,6.4399,7.7411,0.6393,0.7685,4.1172,4.9491,0.168092
0.933,4,18.7383,5.0211,0.6395,0.8386,11.9826,15.7145,0.067017
0.937,10,18.288,1.9517,0.6398,1.1522,11.7012,21.0714,0.062986
0.8851,1,10.6486,12.0314,0.6401,0.7232,6.8159,7.701,0.114929
0.8893,5,9.3936,2.1127,0.6402,1.1135,6.0135,10.4598,0.11074
0.6766,3,1.599,0.7878,0.6404,1.9097,1.024,3.0537,0.323426
0.8675,1,8.8653,10.2193,0.6407,0.7385,5.6798,6.5473,0.132497
0.7621,6,2.3661,0.5174,0.643,2.5757,1.5215,6.0943,0.237866
0.8492,5,5.8506,1.378,0.6431,1.3688,3.7625,8.0083,0.150844
0.8834,8,7.8809,1.1151,0.6433,1.5401,5.0699,12.1372,0.116578
0.9311,5,17.6112,3.7829,0.6434,0.9078,11.3316,15.987,0.068911
0.9255,2,17.2655,9.3274,0.6434,0.7506,11.1089,12.96,0.074473
0.9302,1,19.2572,20.7027,0.6435,0.6918,12.3919,13.3221,0.069822
0.9275,9,15.3183,1.835,0.6435,1.1884,9.8569,18.2047,0.072468
0.8671,4,7.4486,2.1475,0.6437,1.1093,4.7944,8.2629,0.13288
0.8885,8,8.436,1.1868,0.6438,1.4864,5.4312,12.5392,0.1115
0.9353,3,19.8555,7.0765,0.644,0.7854,12.7877,15.5936,0.064717
0.9163,4,14.0602,3.8363,0.6441,0.9047,9.0558,12.7209,0.083745
0.8872,1,10.8364,12.2135,0.6443,0.7261,6.9815,7.8688,0.112755
0.9127,2,14.2027,7.7806,0.6448,0.7733,9.1579,10.9833,0.087302
0.8043,9,2.9939,0.4136,0.6448,3.0628,1.9304,9.1696,0.195651
0.8443,10,4.5004,0.533,0.6452,2.5212,2.9035,11.3465,0.155705
0.8386,10,4.2028,0.5012,0.6453,2.6406,2.7122,11.0978,0.161442
0.9026,3,11.906,4.3969,0.6455,0.8729,7.685,10.3929,0.097386
0.8572,8,5.6418,0.8227,0.6455,1.861,3.6419,10.4994,0.142808
0.8732,3,8.3199,3.1761,0.6457,0.9606,5.3725,7.992,0.126831
0.7257,2,2.5713,1.7715,0.6466,1.2111,1.6627,3.1142,0.274263
0.6581,3,1.3848,0.7014,0.6468,2.0725,0.8957,2.87,0.341902
0.9171,8,12.8874,1.7565,0.6484,1.2177,8.3567,15.6936,0.082894
0.9282,3,17.4072,6.251,0.6485,0.8085,11.2881,14.0729,0.071763
0.702,7,1.257,0.2558,0.6486,4.5581,0.8153,5.7296,0.297956
0.9267,5,16.15,3.4854,0.6492,0.9361,10.4842,15.1178,0.073278
0.8223,4,4.6688,1.4194,0.6493,1.3538,3.0315,6.3207,0.177689
0.8886,1,10.9025,12.2697,0.6499,0.7314,7.0857,7.9743,0.111429
0.8115,2,4.8922,3.0145,0.6499,0.9816,3.1794,4.8023,0.188542
0.9376,9,18.4605,2.1877,0.6506,1.1077,12.0099,20.4482,0.062415
0.9238,4,15.7059,4.2503,0.6506,0.8858,10.2175,13.9128,0.076179
0.9094,3,12.9663,4.7524,0.6512,0.8616,8.4434,11.1718,0.09055
0.9273,8,15.3449,2.0684,0.6513,1.1348,9.9939,17.4126,0.072657
0.8357,8,4.3615,0.6524,0.6515,2.1843,2.8415,9.5269,0.164321
0.9005,5,10.719,2.3807,0.6519,1.072,6.9881,11.4905,0.099524
0.8288,1,6.1545,7.4258,0.6519,0.7866,4.0123,4.8411,0.171201
0.7491,5,2.2479,0.6001,0.6519,2.3181,1.4653,5.2109,0.250887
0.8697,4,7.5617,2.1738,0.6524,1.1124,4.9331,8.4117,0.130342
0.7759,2,3.6724,2.3665,0.6527,1.0753,2.397,3.9488,0.224094
0.7625,7,2.1808,0.4086,0.6528,3.1004,1.4237,6.7614,0.23747
0.8,4,3.7807,1.1814,0.6531,1.4996,2.4694,5.6694,0.199982
0.9242,3,16.1571,5.8274,0.6534,0.825,10.5577,13.3303,0.075791
0.8824,1,10.1322,11.4821,0.6537,0.7408,6.6233,7.5057,0.117568
0.8803,1,9.8987,11.2443,0.6542,0.7432,6.4761,7.3565,0.119668
0.8718,9,6.4454,0.8215,0.655,1.8723,4.222,12.068,0.128223
0.8794,7,7.5626,1.2285,0.6559,1.4699,4.9603,11.1162,0.120581
0.8053,4,3.9465,1.2251,0.6563,1.4725,2.5899,5.8112,0.194689
0.8732,4,7.8156,2.2377,0.6569,1.1038,5.134,8.6266,0.126842
0.9156,7,12.6822,1.9787,0.657,1.1624,8.3323,14.7418,0.08436
0.7676,3,3.0986,1.3456,0.6571,1.4003,2.0361,4.3389,0.232419
0.9372,5,19.3686,4.1331,0.6572,0.8991,12.7281,17.4143,0.062765
0.9356,7,18.0923,2.7625,0.6577,1.0197,11.8994,18.4486,0.064394
0.7045,8,1.1635,0.2064,0.6581,5.5021,0.7657,6.4017,0.295497
0.8464,4,5.8315,1.7225,0.6587,1.2392,3.841,7.2265,0.15363
0.9331,5,17.804,3.8163,0.66,0.9221,11.7511,16.4164,0.06694
0.892,10,8.2071,0.9201,0.6601,1.7469,5.4173,14.3373,0.107997
0.6962,4,1.5863,0.5696,0.6605,2.4161,1.0477,3.8327,0.303758
0.693,4,1.546,0.5577,0.6606,2.4536,1.0213,3.7932,0.30702
0.9309,4,17.4625,4.6897,0.6607,0.8739,11.5377,15.2613,0.069108
0.8138,10,3.0912,0.3799,0.6607,3.2932,2.0423,10.1799,0.186239
0.8446,2,6.4334,3.8083,0.6616,0.9242,4.2566,5.9459,0.155356
0.9181,3,14.4765,5.2562,0.6619,0.8522,9.5827,12.3369,0.08194
0.6608,1,1.9444,2.9427,0.6619,1.0017,1.287,1.9478,0.339236
0.7956,8,2.8023,0.4403,0.6621,2.9335,1.8553,8.2205,0.204352
0.7489,1,3.3721,4.5027,0.6624,0.8845,2.2336,2.9825,0.2511
0.8761,6,7.4238,1.4122,0.6631,1.3713,4.923,10.1799,0.123854
0.9056,1,13.0946,14.46,0.6632,0.7324,8.6849,9.5904,0.094425
0.873,3,8.0727,3.0825,0.664,0.9884,5.3601,7.979,0.127039
0.7956,4,3.5709,1.122,0.665,1.5562,2.3745,5.557,0.204379
0.9327,8,16.6275,2.2283,0.6653,1.114,11.062,18.5238,0.067273
0.8782,8,7.1098,1.012,0.6656,1.6538,4.7325,11.7581,0.121792
0.9215,10,13.0325,1.4143,0.6657,1.3727,8.6756,17.8903,0.078538
0.7147,1,2.6891,3.7625,0.6659,0.9316,1.7906,2.5053,0.285285
0.8865,3,9.4056,3.5364,0.6666,0.9494,6.2698,8.9294,0.113455
0.8837,1,10.047,11.3697,0.6681,0.756,6.712,7.5957,0.116337
0.9403,7,19.5893,2.9761,0.6685,1.0045,13.0954,19.6775,0.059697
0.9067,9,10.3365,1.2667,0.6687,1.4581,6.9118,15.0717,0.093344
0.7756,1,4.0089,5.1687,0.6687,0.8622,2.6808,3.4564,0.224394
0.9291,3,17.1326,6.1464,0.6691,0.8318,11.4639,14.2513,0.070858
0.7507,4,2.417,0.8049,0.6702,1.9126,1.62,4.6228,0.24929
0.7894,1,4.4146,5.5922,0.6704,0.8492,2.9595,3.7489,0.210575
0.7813,2,3.7252,2.3839,0.6708,1.0903,2.4988,4.0614,0.218666
0.8352,6,4.6045,0.9189,0.6715,1.7598,3.0921,8.103,0.164835
0.8926,5,9.3546,2.096,0.6717,1.1488,6.2837,10.7468,0.107374
0.8892,3,9.6362,3.6123,0.672,0.9488,6.4752,9.1428,0.110792
0.8922,1,10.9786,12.3056,0.6723,0.7536,7.3811,8.2733,0.107836
0.9044,10,9.7116,1.0738,0.6724,1.6037,6.5302,15.5743,0.095589
0.7081,3,1.9192,0.9034,0.6725,1.7794,1.2907,3.415,0.291886
0.6608,5,1.0438,0.3159,0.6725,3.8379,0.7019,4.006,0.339189
0.782,10,2.1515,0.2751,0.6727,4.3073,1.4473,9.2671,0.218018
0.92,3,14.6597,5.3116,0.6733,0.8615,9.8698,12.6298,0.080026
0.6857,4,1.43,0.5214,0.6745,2.5925,0.9646,3.7072,0.314337
0.9233,8,13.7562,1.8625,0.675,1.212,9.2859,16.6719,0.076745
0.749,7,1.8566,0.3541,0.6752,3.499,1.2535,6.4963,0.251032
0.9314,5,16.8784,3.6241,0.6758,0.9517,11.406,16.0632,0.068553
0.8803,5,7.9461,1.8053,0.6762,1.2302,5.3735,9.7752,0.11967
0.9339,3,18.4301,6.5781,0.6767,0.8287,12.4721,15.2739,0.066082
0.779,1,4.0563,5.2069,0.6771,0.8691,2.7464,3.5254,0.220974
0.8584,1,7.6845,8.9518,0.6774,0.7891,5.2054,6.0638,0.141567
0.9054,10,9.7852,1.0807,0.6782,1.6035,6.6359,15.6903,0.094567
0.7221,5,1.7171,0.4756,0.6785,2.7812,1.165,4.7756,0.277886
0.922,3,14.9726,5.4133,0.6802,0.8649,10.1846,12.9505,0.07803
0.7827,1,4.1419,5.292,0.6805,0.8695,2.8188,3.6014,0.217323
0.6974,2,2.008,1.4397,0.6807,1.3753,1.3668,2.7615,0.302618
0.927,7,14.8696,2.2914,0.6808,1.1172,10.1234,16.6127,0.072958
0.8982,10,8.7228,0.9711,0.681,1.7107,5.9401,14.9225,0.101763
0.6774,4,1.3269,0.4897,0.6816,2.7236,0.9044,3.6139,0.322622
0.8145,1,5.2449,6.4394,0.6819,0.8372,3.5765,4.391,0.185493
0.9033,7,10.0896,1.5956,0.6825,1.3092,6.8864,13.2096,0.096686
0.9383,8,18.114,2.4132,0.6828,1.0972,12.3677,19.874,0.061709
0.9233,7,13.8547,2.1437,0.6835,1.15,9.4694,15.9322,0.076734
0.888,4,8.9744,2.5265,0.6835,1.0793,6.1341,9.6862,0.111981
0.9104,1,13.5346,14.8662,0.6837,0.751,9.2535,10.1639,0.089574
0.927,10,14.0267,1.5132,0.684,1.3449,9.5947,18.8644,0.073029
0.9385,7,18.438,2.8066,0.6841,1.0404,12.6132,19.1826,0.061504
0.9331,4,17.5398,4.6993,0.6846,0.8974,12.0078,15.7402,0.066902
0.9353,8,16.9711,2.2682,0.6851,1.126,11.627,19.109,0.064744
0.8994,9,9.0244,1.1149,0.6851,1.582,6.1825,14.2767,0.100648
0.9348,4,18.0691,4.8325,0.6854,0.8924,12.3852,16.1243,0.065231
0.8469,3,5.9511,2.3424,0.6857,1.1126,4.0805,6.6211,0.153143
0.7966,7,2.8879,0.5179,0.6857,2.6167,1.9803,7.5567,0.203373
0.9375,4,19.0321,5.075,0.686,0.883,13.0553,16.8055,0.062464
0.8401,5,4.9773,1.185,0.6869,1.5309,3.4191,7.6195,0.159924
0.9363,7,17.5585,2.6789,0.6878,1.0611,12.0761,18.6305,0.063653
0.7476,6,1.9347,0.4313,0.6895,3.0079,1.334,5.8194,0.252421
0.7732,5,2.6205,0.6778,0.6902,2.1654,1.8086,5.6745,0.226814
0.9338,1,19.0474,20.3978,0.6915,0.7405,13.1709,14.1047,0.066205
0.8818,2,8.9847,5.0945,0.692,0.8883,6.2174,7.9811,0.118191
0.8704,9,5.9855,0.7641,0.693,2.0018,4.1481,11.9818,0.129593
0.9333,10,15.6375,1.6755,0.6933,1.2901,10.8418,20.1747,0.066718
0.9286,6,15.303,2.7466,0.6937,1.0578,10.6153,16.1869,0.071399
0.9059,9,9.84,1.2069,0.694,1.5225,6.8285,14.9814,0.094121
0.8899,5,8.7206,1.96,0.695,1.2052,6.0605,10.5098,0.110138
0.8244,9,3.454,0.4655,0.6953,2.8435,2.4017,9.8215,0.175581
0.9359,8,16.9225,2.2602,0.6959,1.1383,11.7765,19.2637,0.064107
0.9094,8,10.6078,1.458,0.696,1.3818,7.3826,14.6581,0.090553
0.941,9,18.5199,2.1869,0.6967,1.154,12.9027,21.3713,0.059038
0.8214,9,3.3319,0.4507,0.6968,2.9155,2.3217,9.714,0.178638
0.8226,1,5.4731,6.6533,0.697,0.8473,3.8148,4.6374,0.177386
0.6864,4,1.391,0.5067,0.6972,2.6709,0.9698,3.7153,0.313642
0.8672,2,7.6119,4.3889,0.6976,0.9254,5.3101,7.0444,0.132828
0.838,3,5.3682,2.1353,0.6976,1.1659,3.7448,6.2589,0.161989
0.9315,1,18.1704,19.5057,0.6977,0.7489,12.6766,13.6082,0.068455
0.8082,6,3.3699,0.6949,0.6977,2.1367,2.3511,7.2005,0.191766
0.9305,4,16.3748,4.3994,0.6998,0.9272,11.4598,15.1819,0.069488
0.7961,7,2.8139,0.505,0.6998,2.6802,1.9693,7.5418,0.203933
0.8556,7,5.2973,0.8845,0.7005,1.8311,3.7107,9.6998,0.144413
0.8367,9,3.9403,0.5232,0.7006,2.6118,2.7604,10.2911,0.163252
0.9212,6,13.3137,2.4088,0.7009,1.116,9.3311,14.8582,0.078823
0.855,10,4.719,0.5519,0.7011,2.5129,3.3083,11.8585,0.144984
0.9085,8,10.3685,1.4266,0.7013,1.4022,7.2709,14.5387,0.091526
0.8798,8,6.885,0.9782,0.7015,1.7237,4.8297,11.8677,0.120239
0.9447,10,19.7439,2.0899,0.7017,1.1801,13.8534,23.3005,0.055284
0.8661,7,5.9821,0.9867,0.7024,1.7159,4.2018,10.2645,0.13391
0.6967,2,1.9366,1.3898,0.7026,1.4221,1.3606,2.754,0.303279
0.8594,9,5.1378,0.6643,0.7029,2.2083,3.6114,11.3459,0.140609
0.8984,9,8.665,1.0717,0.703,1.6361,6.0915,14.1767,0.101646
0.8281,7,3.8903,0.6711,0.7031,2.1931,2.7352,8.5318,0.171914
0.9416,10,18.3392,1.9476,0.7044,1.2178,12.9177,22.3339,0.058382
0.8543,9,4.8133,0.626,0.7051,2.3025,3.3941,11.0828,0.145695
0.9156,1,14.0536,15.3485,0.7071,0.7723,9.9376,10.8532,0.084365
0.889,7,7.9528,1.278,0.7072,1.4897,5.6244,11.8472,0.111035
0.8196,8,3.3647,0.5132,0.7083,2.6569,2.3831,8.9397,0.180415
0.8323,5,4.4558,1.0707,0.7085,1.6425,3.1571,7.3186,0.167704
0.9012,1,11.5998,12.871,0.709,0.7867,8.2242,9.1254,0.098761
0.9219,1,15.3473,16.6475,0.7091,0.7691,10.882,11.8039,0.078101
0.8846,7,7.4788,1.2078,0.7096,1.5375,5.3066,11.4989,0.115394
0.8892,2,9.5378,5.3632,0.7097,0.8962,6.7689,8.5473,0.110803
0.8354,3,5.1471,2.0537,0.7098,1.1967,3.6532,6.1594,0.164595
0.9208,10,12.0724,1.3111,0.7103,1.473,8.5747,17.7827,0.079197
0.9087,10,9.8255,1.0813,0.7114,1.6362,6.9899,16.0769,0.091304
0.9362,4,17.89,4.777,0.7119,0.9212,12.7361,16.4811,0.063752
0.9245,6,13.868,2.5001,0.7121,1.1121,9.8752,15.4222,0.075492
0.818,10,3.0082,0.3677,0.7121,3.4314,2.142,10.3222,0.181977
0.9215,10,12.187,1.3225,0.7123,1.4684,8.6803,17.8952,0.078508
0.8023,5,3.308,0.8246,0.7128,1.9255,2.3581,6.3695,0.197713
0.6662,1,1.8652,2.7997,0.7129,1.0701,1.3297,1.9959,0.333789
0.933,7,15.8635,2.4289,0.7131,1.1248,11.3127,17.8438,0.066986
0.8924,6,8.5046,1.5883,0.7137,1.3433,6.0698,11.4242,0.107604
0.9075,10,9.6032,1.0582,0.7138,1.6587,6.8545,15.9293,0.092524
0.9068,1,12.3514,13.6209,0.7143,0.7877,8.8228,9.7296,0.0932
0.7689,9,1.8701,0.2702,0.7145,4.4149,1.3361,8.2563,0.23109
0.8862,1,9.6557,10.8958,0.7146,0.8064,6.9003,7.7865,0.113811
0.8923,10,7.6064,0.8524,0.7157,1.8889,5.4441,14.3675,0.107658
0.9166,3,13.0656,4.7517,0.7168,0.9273,9.3657,12.1154,0.083449
0.931,10,14.4434,1.5514,0.7173,1.3619,10.3606,19.6705,0.069015
0.7324,2,2.4285,1.6578,0.7177,1.3209,1.743,3.2079,0.267572
0.9373,1,19.5198,20.8249,0.7182,0.7662,14.0195,14.9568,0.062669
0.8993,1,11.1764,12.4282,0.7184,0.7988,8.0288,8.9281,0.100724
0.94,10,17.3583,1.8466,0.7186,1.2602,12.4742,21.8744,0.059978
0.9283,10,13.6653,1.4721,0.7197,1.399,9.8354,19.1182,0.071716
0.8431,5,4.9025,1.163,0.7199,1.5797,3.5291,7.7446,0.156889
0.796,9,2.4537,0.3425,0.7201,3.6397,1.7669,8.9308,0.204007
0.9061,9,9.5155,1.1668,0.7205,1.5775,6.8559,15.0111,0.093864
0.8351,1,5.8679,7.0267,0.7207,0.863,4.2288,5.0639,0.164909
0.9126,1,13.2181,14.4842,0.7208,0.7898,9.5276,10.4402,0.087411
0.8991,2,10.5786,5.8832,0.7216,0.8915,7.633,9.4311,0.100949
0.7335,7,1.5029,0.2927,0.7226,4.139,1.086,6.2205,0.266514
0.7333,1,2.7903,3.805,0.7227,0.9855,2.0166,2.7499,0.266675
0.9125,9,10.4994,1.2784,0.7229,1.5051,7.5899,15.8025,0.087487
0.9039,1,11.7535,13.003,0.7234,0.8003,8.5024,9.4063,0.096095
0.9233,6,13.3599,2.4116,0.7241,1.1388,9.6744,15.2143,0.076687
0.8761,10,5.9876,0.6834,0.7249,2.1881,4.3406,13.1017,0.123889
0.8302,7,3.8596,0.6641,0.725,2.2308,2.7984,8.6099,0.169776
0.8746,2,7.9128,4.5239,0.7255,0.9465,5.7406,7.4897,0.125445
0.8732,10,5.7525,0.6588,0.7257,2.2436,4.1746,12.9064,0.126812
0.9458,9,19.8054,2.3268,0.7258,1.1556,14.3746,22.8867,0.054217
0.852,1,6.7559,7.9291,0.7263,0.8524,4.9066,5.7586,0.147959
0.913,8,10.7607,1.4732,0.7264,1.4052,7.8169,15.1212,0.086962
0.909,8,10.0702,1.3848,0.728,1.4502,7.3315,14.6035,0.090996
0.8464,8,4.4048,0.6505,0.7284,2.2656,3.2085,9.9796,0.153608
0.8362,7,4.0969,0.6999,0.7284,2.1571,2.9842,8.8375,0.163821
0.6874,6,1.0802,0.2619,0.7284,4.5466,0.7868,4.9112,0.312606
0.8972,6,8.8918,1.6518,0.7286,1.334,6.479,11.862,0.102838
0.8764,3,7.6469,2.9083,0.7289,1.0727,5.5735,8.2028,0.123558
0.9295,2,16.2676,8.7505,0.7292,0.8435,11.8626,13.7216,0.070481
0.903,4,10.2388,2.8345,0.7297,1.0825,7.4713,11.0835,0.096951
0.8853,5,7.8336,1.7696,0.7302,1.2953,5.72,10.1467,0.114655
0.8586,6,5.4748,1.0627,0.7304,1.6714,3.9991,9.1508,0.141372
0.9083,3,11.3606,4.1693,0.7311,0.9709,8.3054,11.0303,0.09172
0.8894,8,7.5154,1.0563,0.7313,1.678,5.4956,12.6105,0.110644
0.8513,8,4.6454,0.6821,0.7314,2.1975,3.3976,10.2081,0.148678
0.6911,2,1.7903,1.2953,0.7314,1.5034,1.3094,2.6916,0.30892
0.9187,3,13.2318,4.8009,0.7315,0.9398,9.6788,12.4349,0.081289
0.6878,3,1.5194,0.7363,0.7316,2.0896,1.1115,3.175,0.312174
0.8901,4,8.6051,2.4169,0.7317,1.1455,6.2965,9.8568,0.109903
0.8499,6,4.9541,0.9715,0.732,1.7613,3.6262,8.7258,0.150075
0.946,8,19.9541,2.6367,0.733,1.1122,14.6257,22.1935,0.054021
0.9164,2,13.1691,7.1856,0.733,0.8722,9.653,11.4857,0.083641
0.6503,2,1.3581,1.0443,0.7337,1.6913,0.9964,2.297,0.349727
0.8905,8,7.608,1.0679,0.7338,1.6702,5.5829,12.7069,0.109507
0.9263,2,15.3266,8.273,0.734,0.8548,11.2491,13.1017,0.073696
0.9243,8,12.8858,1.7426,0.7341,1.3079,9.4589,16.8532,0.075703
0.9398,5,18.2519,3.8841,0.7342,0.9917,13.4011,18.1002,0.060184
0.9027,7,9.2833,1.4692,0.7346,1.4152,6.8193,13.1379,0.09735
0.788,2,3.5824,2.273,0.7347,1.1747,2.632,4.2081,0.211975
0.8568,2,6.5067,3.797,0.7351,0.9985,4.7831,6.4967,0.143185
0.7816,7,2.3248,0.4249,0.7352,3.0887,1.7093,7.1807,0.21837
0.9214,9,12.0022,1.4473,0.7354,1.4263,8.8264,17.1193,0.078574
0.9205,5,12.8364,2.789,0.7357,1.0942,9.4432,14.0458,0.079484
0.8896,1,9.7463,10.9554,0.7358,0.8271,7.1714,8.061,0.110363
0.8374,6,4.2975,0.8553,0.7366,1.9057,3.1656,8.1899,0.162615
0.9062,6,10.0078,1.8406,0.7368,1.2801,7.3737,12.8108,0.093809
0.8767,10,5.939,0.6774,0.7371,2.2134,4.3779,13.1454,0.123252
0.9009,2,10.589,5.8772,0.7376,0.9077,7.8102,9.6119,0.099144
0.9214,10,11.75,1.2752,0.7378,1.522,8.6693,17.8835,0.078579
0.6224,2,1.1235,0.9026,0.7378,1.8457,0.8289,2.0736,0.377618
0.9132,4,11.7212,3.2087,0.738,1.0496,8.6497,12.3026,0.086766
0.9336,5,16.0695,3.4426,0.7381,1.0285,11.8604,16.5282,0.066445
0.8707,8,5.8243,0.8361,0.7381,1.9341,4.2991,11.2648,0.129284
0.8936,4,8.9142,2.494,0.7385,1.1395,6.5834,10.1577,0.10642
0.9159,2,12.9726,7.0821,0.7389,0.8801,9.5851,11.4168,0.084125
0.8249,9,3.2663,0.44,0.7394,3.0124,2.4151,9.8393,0.175083
0.9067,1,11.9048,13.1302,0.7399,0.816,8.8082,9.7149,0.093328
0.9326,4,16.0919,4.3135,0.74,0.9719,11.9086,15.6392,0.067355
0.9125,10,10.0382,1.1,0.7413,1.6504,7.4418,16.5671,0.087471
0.8871,3,8.5045,3.1958,0.7418,1.0547,6.3082,8.9694,0.112946
0.9144,5,11.5497,2.5262,0.742,1.1378,8.5697,13.1417,0.08559
0.8436,7,4.3641,0.739,0.742,2.0951,3.238,9.1431,0.156408
0.8738,1,8.1512,9.3287,0.7421,0.8493,6.049,6.9227,0.126219
0.932,8,14.6923,1.9705,0.7426,1.2501,10.9111,18.3672,0.067984
0.8623,6,5.6156,1.0854,0.7426,1.6638,4.1699,9.3435,0.137738
0.848,8,4.3986,0.6484,0.7429,2.2852,3.2679,10.0517,0.152019
0.7076,7,1.1536,0.2329,0.7431,5.0366,0.8572,5.8103,0.292421
0.9168,2,13.0702,7.1281,0.7435,0.8837,9.7171,11.5507,0.083189
0.9378,3,18.0375,6.4111,0.7437,0.8997,13.4148,16.2283,0.062169
0.921,4,13.0977,3.5551,0.7455,1.0268,9.7642,13.4483,0.078959
0.9189,1,13.9522,15.1843,0.7458,0.8116,10.4053,11.3241,0.081142
0.6235,2,1.1177,0.8963,0.7471,1.8628,0.8351,2.0821,0.376491
0.662,2,1.4414,1.0886,0.7475,1.6661,1.0774,2.4015,0.337962
0.7986,6,2.8621,0.5973,0.7476,2.4216,2.1396,6.931,0.201437
0.7237,7,1.3266,0.2619,0.7485,4.5673,0.9929,6.0589,0.276283
0.9021,1,11.0971,12.3021,0.7486,0.8299,8.3073,9.2094,0.097949
0.881,2,8.2265,4.669,0.7487,0.9629,6.1592,7.9211,0.11903
0.8476,10,4.0339,0.4759,0.7494,2.8507,3.0231,11.4995,0.152353
0.8524,1,6.5611,7.6974,0.7501,0.8801,4.9218,5.7741,0.14762
0.7269,6,1.4774,0.3387,0.7517,3.704,1.1106,5.4722,0.273054
0.7875,3,3.1794,1.3458,0.7529,1.4959,2.3936,4.756,0.212538
0.7893,1,3.9247,4.9726,0.7532,0.9543,2.9561,3.7454,0.210731
0.9159,8,10.8758,1.4842,0.7536,1.4273,8.1959,15.5234,0.084064
0.5738,1,1.0249,1.7861,0.7539,1.3137,0.7726,1.3464,0.426176
0.858,1,6.8731,8.0109,0.7541,0.8789,5.1829,6.0408,0.142029
